message,timestamp,severity,tags,attributes
"Selecting previously unselected package libreadline8:amd64.
",2026-04-13T06:32:15.342163351Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.342163351Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../20-libreadline8_8.2-1.3_amd64.deb ...
",2026-04-13T06:32:15.343395697Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.343395697Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Unpacking libreadline8:amd64 (8.2-1.3) ...
",2026-04-13T06:32:15.346355164Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.346355164Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Selecting previously unselected package gpgconf.
",2026-04-13T06:32:15.39601272Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.39601272Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../21-gpgconf_2.2.40-1.1+deb12u2_amd64.deb ...
",2026-04-13T06:32:15.397359442Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.397359442Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Unpacking gpgconf (2.2.40-1.1+deb12u2) ...
",2026-04-13T06:32:15.401123387Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.401123387Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Selecting previously unselected package libksba8:amd64.
",2026-04-13T06:32:15.456490245Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.456490245Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../22-libksba8_1.6.3-2_amd64.deb ...
",2026-04-13T06:32:15.45805915Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.45805915Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Unpacking libksba8:amd64 (1.6.3-2) ...
",2026-04-13T06:32:15.460418313Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.460418313Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Selecting previously unselected package libnpth0:amd64.
",2026-04-13T06:32:15.513757842Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.513757842Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../23-libnpth0_1.6-3_amd64.deb ...
",2026-04-13T06:32:15.515855156Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.515855156Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Unpacking libnpth0:amd64 (1.6-3) ...
",2026-04-13T06:32:15.519050546Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.519050546Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Selecting previously unselected package dirmngr.
",2026-04-13T06:32:15.570947648Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.570947648Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../24-dirmngr_2.2.40-1.1+deb12u2_amd64.deb ...
",2026-04-13T06:32:15.57255798Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.57255798Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Unpacking dirmngr (2.2.40-1.1+deb12u2) ...
",2026-04-13T06:32:15.593966243Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.593966243Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Selecting previously unselected package gnupg-l10n.
",2026-04-13T06:32:15.66188092Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.66188092Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../25-gnupg-l10n_2.2.40-1.1+deb12u2_all.deb ...
",2026-04-13T06:32:15.663901366Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.663901366Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Unpacking gnupg-l10n (2.2.40-1.1+deb12u2) ...
",2026-04-13T06:32:15.674864198Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.674864198Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Selecting previously unselected package gnupg-utils.
",2026-04-13T06:32:15.781277997Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.781277997Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../26-gnupg-utils_2.2.40-1.1+deb12u2_amd64.deb ...
",2026-04-13T06:32:15.783190169Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.783190169Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Unpacking gnupg-utils (2.2.40-1.1+deb12u2) ...
",2026-04-13T06:32:15.787578967Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:15.787578967Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Selecting previously unselected package libsqlite3-0:amd64.
",2026-04-13T06:32:16.097270527Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.097270527Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../27-libsqlite3-0_3.40.1-2+deb12u2_amd64.deb ...
",2026-04-13T06:32:16.099499384Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.099499384Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Unpacking libsqlite3-0:amd64 (3.40.1-2+deb12u2) ...
",2026-04-13T06:32:16.110041283Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.110041283Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Selecting previously unselected package gpg.
",2026-04-13T06:32:16.204394715Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.204394715Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../28-gpg_2.2.40-1.1+deb12u2_amd64.deb ...
",2026-04-13T06:32:16.205964618Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.205964618Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Unpacking gpg (2.2.40-1.1+deb12u2) ...
",2026-04-13T06:32:16.210766029Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.210766029Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Selecting previously unselected package libncursesw6:amd64.
",2026-04-13T06:32:16.2949088Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.2949088Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../29-libncursesw6_6.4-4_amd64.deb ...
",2026-04-13T06:32:16.296381431Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.296381431Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Unpacking libncursesw6:amd64 (6.4-4) ...
",2026-04-13T06:32:16.303371381Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.303371381Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Selecting previously unselected package pinentry-curses.
",2026-04-13T06:32:16.350069752Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.350069752Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../30-pinentry-curses_1.2.1-1_amd64.deb ...
",2026-04-13T06:32:16.351555217Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.351555217Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Unpacking pinentry-curses (1.2.1-1) ...
",2026-04-13T06:32:16.355498052Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.355498052Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Selecting previously unselected package gpg-agent.
",2026-04-13T06:32:16.399750232Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.399750232Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../31-gpg-agent_2.2.40-1.1+deb12u2_amd64.deb ...
",2026-04-13T06:32:16.40131385Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.40131385Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Unpacking gpg-agent (2.2.40-1.1+deb12u2) ...
",2026-04-13T06:32:16.405504439Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.405504439Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Selecting previously unselected package gpg-wks-client.
",2026-04-13T06:32:16.454835773Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.454835773Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../32-gpg-wks-client_2.2.40-1.1+deb12u2_amd64.deb ...
",2026-04-13T06:32:16.456191366Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.456191366Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Unpacking gpg-wks-client (2.2.40-1.1+deb12u2) ...
",2026-04-13T06:32:16.459500498Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.459500498Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Selecting previously unselected package gpg-wks-server.
",2026-04-13T06:32:16.526050784Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.526050784Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../33-gpg-wks-server_2.2.40-1.1+deb12u2_amd64.deb ...
",2026-04-13T06:32:16.527494523Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.527494523Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Unpacking gpg-wks-server (2.2.40-1.1+deb12u2) ...
",2026-04-13T06:32:16.533687949Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.533687949Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Selecting previously unselected package gpgsm.
",2026-04-13T06:32:16.579257612Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.579257612Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../34-gpgsm_2.2.40-1.1+deb12u2_amd64.deb ...
",2026-04-13T06:32:16.580863258Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.580863258Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Unpacking gpgsm (2.2.40-1.1+deb12u2) ...
",2026-04-13T06:32:16.58607152Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.58607152Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Selecting previously unselected package gnupg.
",2026-04-13T06:32:16.647157142Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.647157142Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Preparing to unpack .../35-gnupg_2.2.40-1.1+deb12u2_all.deb ...
",2026-04-13T06:32:16.648810708Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.648810708Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
Unpacking gnupg (2.2.40-1.1+deb12u2) ...,2026-04-13T06:32:16.651376713Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.651376713Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"
",2026-04-13T06:32:16.651396506Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.651396506Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Setting up libksba8:amd64 (1.6.3-2) ...
",2026-04-13T06:32:16.736189912Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.736189912Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Setting up libkeyutils1:amd64 (1.6.3-2) ...
",2026-04-13T06:32:16.747694194Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.747694194Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Setting up libpsl5:amd64 (0.21.2-1) ...
",2026-04-13T06:32:16.76007021Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.76007021Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Setting up libbrotli1:amd64 (1.0.9-2+b6) ...
",2026-04-13T06:32:16.770210284Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.770210284Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Setting up libsqlite3-0:amd64 (3.40.1-2+deb12u2) ...
",2026-04-13T06:32:16.780319917Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.780319917Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Setting up libssl3:amd64 (3.0.19-1~deb12u2) ...
",2026-04-13T06:32:16.788111876Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.788111876Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
"Setting up libnghttp2-14:amd64 (1.52.0-1+deb12u2) ...
",2026-04-13T06:32:16.79787559Z,info,"{""serviceId"":""319ea0e2-e538-4575-8e20-90d75e4c9bb0"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-04-13T06:32:16.79787559Z"",""type"":""log"",""vertex"":""sha256:d4f8bcef45c677fc231a062557c4927df7827b7feb6ca4d03dc3b38c13ebace8""}"
